year,mean,max,min,area
1990,0.40671324444074164,0.41453213436442304,0.39889435451706023,Point Conception SMR
1991,0.08523699493060333,0.10057184819847605,0.0699021416627306,Point Conception SMR
1992,-0.24469898892258257,-0.2255211477502189,-0.2638768300949463,Point Conception SMR
1993,0.2045493923607929,0.24447189247070553,0.16462689225088026,Point Conception SMR
1994,0.7377394850303208,0.7415922315093444,0.7338867385512973,Point Conception SMR
1995,-0.11168581650548604,-0.10929188369508337,-0.11407974931588868,Point Conception SMR
1996,-0.2927759440496186,-0.2839580809973926,-0.3015938071018446,Point Conception SMR
1997,-0.04400061129529305,-0.002756692275278007,-0.08524453031530808,Point Conception SMR
1998,-0.1545657807827723,-0.12138119203519417,-0.18775036953035046,Point Conception SMR
1999,-0.1494939575744627,-0.13564346848506115,-0.16334444666386427,Point Conception SMR
2000,-0.3668909220275851,-0.3539128173550781,-0.3798690267000921,Point Conception SMR
2001,-0.3084047759810431,-0.2947936462823739,-0.32201590567971233,Point Conception SMR
2002,-0.1392407783570287,-0.13589300596544684,-0.14258855074861057,Point Conception SMR
2003,-0.21343089366440704,-0.20062573290570818,-0.2262360544231059,Point Conception SMR
2004,0.8176152967322039,0.8446982929114554,0.7905323005529525,Point Conception SMR
2005,0.7209469654995111,0.7446669179058021,0.6972270130932202,Point Conception SMR
2006,-0.18368114715881073,-0.18154624758304413,-0.18581604673457736,Point Conception SMR
2007,-0.19855534142370523,-0.19502859511340154,-0.20208208773400896,Point Conception SMR
2008,0.13878027001763144,0.17746825636223426,0.10009228367302862,Point Conception SMR
2009,0.8130164625125058,0.9052536543134256,0.7207792707115859,Point Conception SMR
2010,0.16921114766722417,0.19175758286400224,0.14666471247044613,Point Conception SMR
2011,0.22419115709483967,0.22496564128286065,0.22341667290681871,Point Conception SMR
2012,0.7330296645774949,0.7857803024187403,0.6802790267362494,Point Conception SMR
2013,-0.21211226553558055,-0.19960643022990177,-0.2246181008412593,Point Conception SMR
2014,-0.46669882068656016,-0.45734519145428637,-0.47605244991883394,Point Conception SMR
2015,-0.16307216546976988,-0.16152960700372537,-0.16461472393581436,Point Conception SMR
2016,1.519847137357881,1.6299743542780543,1.409719920437708,Point Conception SMR
2017,0.699640333224,0.739797405980785,0.6594832604672148,Point Conception SMR
2018,-0.2108650080138644,-0.19573787635766512,-0.22599213967006368,Point Conception SMR
2019,-0.30532143060088146,-0.2912231783179616,-0.3194196828838013,Point Conception SMR
2020,-0.16577152700400666,-0.15472936726718953,-0.17681368674082376,Point Conception SMR
2021,-0.27012551100909715,-0.261353646217951,-0.2788973758002433,Point Conception SMR
2022,-0.24787717837097617,-0.2238476510181785,-0.27190670572377384,Point Conception SMR
2023,-0.07583941074286098,-0.050990541712081595,-0.10068827977364037,Point Conception SMR
2024,0.29768828447534573,0.31110174515392636,0.2842748237967651,Point Conception SMR
2025,-0.21832569198664856,-0.1989959310479805,-0.23765545292531662,Point Conception SMR
2026,-0.24674682964872813,-0.23656404088321617,-0.25692961841424006,Point Conception SMR
2027,-0.13751717515090697,-0.11444655828231676,-0.1605877920194972,Point Conception SMR
2028,-0.06995652319399659,-0.06686415002123165,-0.07304889636676151,Point Conception SMR
2029,-0.1140750629949378,-0.08002181221029613,-0.14812831377957947,Point Conception SMR
2030,-0.15317359620736878,-0.14453030593201083,-0.16181688648272674,Point Conception SMR
2031,0.8096779131684224,0.852446755029482,0.766909071307363,Point Conception SMR
2032,0.5773518880712676,0.6052089633771216,0.5494948127654135,Point Conception SMR
2033,1.6216496166374874,1.8384959879583291,1.404803245316646,Point Conception SMR
2034,-0.3415449576521976,-0.32690403823454817,-0.356185877069847,Point Conception SMR
2035,-0.09370867574405804,-0.05631282454497144,-0.13110452694314464,Point Conception SMR
2036,-0.2297101572271816,-0.22793976021507684,-0.23148055423928637,Point Conception SMR
2037,0.05202326604278214,0.061044878095159245,0.04300165399040504,Point Conception SMR
2038,0.48933607336131696,0.5104891610975785,0.46818298562505545,Point Conception SMR
2039,-0.05826317148939289,-0.03255650286673644,-0.08396984011204935,Point Conception SMR
2040,1.3903132958706534,1.4831987393031838,1.297427852438123,Point Conception SMR
2041,0.35392511159444523,0.36486187443286394,0.3429883487560265,Point Conception SMR
2042,-0.37566208957451525,-0.37448515323890974,-0.37683902591012075,Point Conception SMR
2043,-0.5377705029647077,-0.5090385999583646,-0.5665024059710507,Point Conception SMR
2044,-0.43756192906116115,-0.43006784477416243,-0.44505601334815986,Point Conception SMR
2045,-0.2028202241856394,-0.16549141240267087,-0.24014903596860787,Point Conception SMR
2046,-0.42031732243584435,-0.397307681031778,-0.4433269638399107,Point Conception SMR
2047,-0.4809823170309435,-0.4656333483440444,-0.49633128571784263,Point Conception SMR
2048,-0.4651351463621628,-0.45647788389556515,-0.4737924088287605,Point Conception SMR
2049,0.0388139815624478,0.048219455641568855,0.02940850748332675,Point Conception SMR
2050,-0.3585291566625932,-0.3304398743928233,-0.3866184389323631,Point Conception SMR
2051,-0.459828982860765,-0.43880974455184923,-0.48084822116968073,Point Conception SMR
2052,-0.34219245462196285,-0.32932824954442397,-0.35505665969950173,Point Conception SMR
2053,1.0543963246323826,1.159895492351721,0.9488971569130442,Point Conception SMR
2054,0.4594819392572298,0.4680087381399794,0.45095514037448015,Point Conception SMR
2055,0.6387596174933589,0.6830560239413174,0.5944632110454003,Point Conception SMR
2056,1.3749283929767442,1.4295223094729224,1.3203344764805662,Point Conception SMR
2057,0.2030370618014581,0.222729358501721,0.18334476510119524,Point Conception SMR
2058,0.08145882257178111,0.0864511936585739,0.07646645148498832,Point Conception SMR
2059,-0.036871657609715225,-0.022988786616165168,-0.050754528603265285,Point Conception SMR
2060,0.02130466125524601,0.04748729463885413,-0.004877972128362108,Point Conception SMR
2061,0.08683745152429531,0.10643994946888292,0.06723495357970771,Point Conception SMR
2062,0.10419178774145162,0.10728277587639962,0.10110079960650362,Point Conception SMR
2063,-0.575604593664057,-0.5554618926742493,-0.5957472946538649,Point Conception SMR
2064,-0.1655893855376558,-0.15339232112246542,-0.17778644995284615,Point Conception SMR
2065,0.37744432937770345,0.3963965291796276,0.35849212957577936,Point Conception SMR
2066,0.034539674934093434,0.04643163481246444,0.02264771505572243,Point Conception SMR
2067,-0.11100795843198089,-0.10297582191709231,-0.11904009494686946,Point Conception SMR
2068,1.045313065934428,1.1421769103853112,0.9484492214835448,Point Conception SMR
2069,-0.2761586701236812,-0.2687689220813732,-0.2835484181659893,Point Conception SMR
2070,-0.1623183154520813,-0.12827575945914893,-0.19636087144501366,Point Conception SMR
2071,-0.2511065384309472,-0.23979732899198944,-0.262415747869905,Point Conception SMR
