year,mean,max,min,area
1985,-0.2357385004086087,-0.2357385004086087,-0.2357385004086087,Reading Rock SMR
1990,0.42666826518650897,0.42666826518650897,0.42666826518650897,Reading Rock SMR
1995,-0.08472993778146999,-0.08472993778146999,-0.08472993778146999,Reading Rock SMR
2000,0.007720267104033434,0.007720267104033434,0.007720267104033434,Reading Rock SMR
2005,0.04665673087812907,0.04665673087812907,0.04665673087812907,Reading Rock SMR
2010,0.0912666340215581,0.0912666340215581,0.0912666340215581,Reading Rock SMR
2015,-0.2249794219187356,-0.2249794219187356,-0.2249794219187356,Reading Rock SMR
2020,0.44364140441501504,0.44364140441501504,0.44364140441501504,Reading Rock SMR
2025,-0.36645368955231095,-0.36645368955231095,-0.36645368955231095,Reading Rock SMR
2030,0.3620030759055822,0.3620030759055822,0.3620030759055822,Reading Rock SMR
2035,-0.2807356451082422,-0.2807356451082422,-0.2807356451082422,Reading Rock SMR
2040,0.4351591928737519,0.4351591928737519,0.4351591928737519,Reading Rock SMR
2045,-0.33030867861255414,-0.33030867861255414,-0.33030867861255414,Reading Rock SMR
2050,0.40034108879340047,0.40034108879340047,0.40034108879340047,Reading Rock SMR
2055,-0.0933667728992597,-0.0933667728992597,-0.0933667728992597,Reading Rock SMR
2060,0.371128907055719,0.371128907055719,0.371128907055719,Reading Rock SMR
2065,-0.11546145422472079,-0.11546145422472079,-0.11546145422472079,Reading Rock SMR
2070,-0.07597082667486808,-0.07597082667486808,-0.07597082667486808,Reading Rock SMR
2075,-0.14933224275835874,-0.14933224275835874,-0.14933224275835874,Reading Rock SMR
2080,0.03547469048743147,0.03547469048743147,0.03547469048743147,Reading Rock SMR
2085,0.12483756585140864,0.12483756585140864,0.12483756585140864,Reading Rock SMR
2090,0.03762795520454524,0.03762795520454524,0.03762795520454524,Reading Rock SMR
2095,-0.0029320988006414613,-0.0029320988006414613,-0.0029320988006414613,Reading Rock SMR
2100,-0.05911505080453026,-0.05911505080453026,-0.05911505080453026,Reading Rock SMR
1985,-0.11417549504666943,-0.10118381867812164,-0.12716717141521724,South Cape Mendocino SMR
1990,-0.011122462493757371,0.02573188151950706,-0.0479768065070218,South Cape Mendocino SMR
1995,0.007415372646737088,0.027861640650811124,-0.013030895357336947,South Cape Mendocino SMR
2000,0.2441512845667822,0.26713254789980745,0.22117002123375695,South Cape Mendocino SMR
2005,-0.035203389259504565,-0.0026043049675039814,-0.06780247355150515,South Cape Mendocino SMR
2010,0.016802452791316896,0.06035229488575389,-0.026747389303120095,South Cape Mendocino SMR
2015,-0.10106589612501321,-0.06820124977134821,-0.13393054247867822,South Cape Mendocino SMR
2020,0.061465803696824556,0.08466058499693108,0.03827102239671804,South Cape Mendocino SMR
2025,-0.20148425837183132,-0.1478517377437316,-0.25511677899993107,South Cape Mendocino SMR
2030,0.09901226123728812,0.17277203934249155,0.025252483132084707,South Cape Mendocino SMR
2035,-0.11250327397519638,-0.06024876810193425,-0.16475777984845852,South Cape Mendocino SMR
2040,0.24345729286093026,0.3019389972192249,0.18497558850263565,South Cape Mendocino SMR
2045,-0.14438985327982723,-0.13771828885497472,-0.1510614177046797,South Cape Mendocino SMR
2050,-0.046302294855132056,-0.039339815796841864,-0.05326477391342225,South Cape Mendocino SMR
2055,0.07172195150707401,0.10639138500308142,0.03705251801106661,South Cape Mendocino SMR
2060,0.48514873174651146,0.5806225444127386,0.3896749190802843,South Cape Mendocino SMR
2065,-0.2154890709197442,-0.17757645266448457,-0.25340168917500383,South Cape Mendocino SMR
2070,-0.05827515900345054,-0.02882768198296564,-0.08772263602393543,South Cape Mendocino SMR
2075,0.05711132607685586,0.05982964834105114,0.05439300381266058,South Cape Mendocino SMR
2080,0.0964198642537843,0.17231667113535862,0.020523057372209955,South Cape Mendocino SMR
2085,-0.24360564897169074,-0.1388820151141064,-0.34832928282927506,South Cape Mendocino SMR
2090,0.30831606222448965,0.40920950423457136,0.20742262021440797,South Cape Mendocino SMR
2095,-0.015582580477306537,-0.009802916109865103,-0.02136224484474797,South Cape Mendocino SMR
2100,0.056874274938986176,0.07046794821822806,0.04328060165974429,South Cape Mendocino SMR
1985,-0.04786352373217277,-0.04786352373217277,-0.04786352373217277,Mattole Canyon SMR
1990,-0.08801583594057136,-0.08801583594057136,-0.08801583594057136,Mattole Canyon SMR
1995,0.10272432780979424,0.10272432780979424,0.10272432780979424,Mattole Canyon SMR
2000,0.13057413466531395,0.13057413466531395,0.13057413466531395,Mattole Canyon SMR
2005,-0.02540842462674927,-0.02540842462674927,-0.02540842462674927,Mattole Canyon SMR
2010,0.07865819924372662,0.07865819924372662,0.07865819924372662,Mattole Canyon SMR
2015,-0.09901376409603067,-0.09901376409603067,-0.09901376409603067,Mattole Canyon SMR
2020,0.12732913827313586,0.12732913827313586,0.12732913827313586,Mattole Canyon SMR
2025,-0.2657647701687193,-0.2657647701687193,-0.2657647701687193,Mattole Canyon SMR
2030,0.14898458702406733,0.14898458702406733,0.14898458702406733,Mattole Canyon SMR
2035,-0.0481235089438546,-0.0481235089438546,-0.0481235089438546,Mattole Canyon SMR
2040,0.1732364473362763,0.1732364473362763,0.1732364473362763,Mattole Canyon SMR
2045,-0.1431923246234294,-0.1431923246234294,-0.1431923246234294,Mattole Canyon SMR
2050,-0.057399949541949456,-0.057399949541949456,-0.057399949541949456,Mattole Canyon SMR
2055,0.10816275462298956,0.10816275462298956,0.10816275462298956,Mattole Canyon SMR
2060,0.36603359294709803,0.36603359294709803,0.36603359294709803,Mattole Canyon SMR
