year,mean,max,min,area
1990,0.0903476277708901,0.0903476277708901,0.0903476277708901,Reading Rock SMR
1991,-0.1156845745039546,-0.1156845745039546,-0.1156845745039546,Reading Rock SMR
1992,-0.19481365121224234,-0.19481365121224234,-0.19481365121224234,Reading Rock SMR
1993,0.09629027632240038,0.09629027632240038,0.09629027632240038,Reading Rock SMR
1994,-0.0030159195107744338,-0.0030159195107744338,-0.0030159195107744338,Reading Rock SMR
1995,0.30578675184245835,0.30578675184245835,0.30578675184245835,Reading Rock SMR
1996,-0.0013290184004454608,-0.0013290184004454608,-0.0013290184004454608,Reading Rock SMR
1997,-0.22114040831146684,-0.22114040831146684,-0.22114040831146684,Reading Rock SMR
1998,-0.027529395296246588,-0.027529395296246588,-0.027529395296246588,Reading Rock SMR
1999,0.10029503361685592,0.10029503361685592,0.10029503361685592,Reading Rock SMR
2000,-0.07766380842881764,-0.07766380842881764,-0.07766380842881764,Reading Rock SMR
2001,0.1492892174646707,0.1492892174646707,0.1492892174646707,Reading Rock SMR
2002,0.2799823799517903,0.2799823799517903,0.2799823799517903,Reading Rock SMR
2003,-0.19933789472119617,-0.19933789472119617,-0.19933789472119617,Reading Rock SMR
2004,-0.1764251823362353,-0.1764251823362353,-0.1764251823362353,Reading Rock SMR
2005,0.05473720040674267,0.05473720040674267,0.05473720040674267,Reading Rock SMR
2006,0.14254861655451284,0.14254861655451284,0.14254861655451284,Reading Rock SMR
2007,0.01645219840212466,0.01645219840212466,0.01645219840212466,Reading Rock SMR
2008,0.019788747852668223,0.019788747852668223,0.019788747852668223,Reading Rock SMR
2009,-0.13446337728475555,-0.13446337728475555,-0.13446337728475555,Reading Rock SMR
2010,0.1421815676813837,0.1421815676813837,0.1421815676813837,Reading Rock SMR
2011,-0.14466889299231833,-0.14466889299231833,-0.14466889299231833,Reading Rock SMR
2012,-0.15594697804381352,-0.15594697804381352,-0.15594697804381352,Reading Rock SMR
2013,-0.017526327645090406,-0.017526327645090406,-0.017526327645090406,Reading Rock SMR
2014,0.1632043826919888,0.1632043826919888,0.1632043826919888,Reading Rock SMR
2015,-0.15424590245981645,-0.15424590245981645,-0.15424590245981645,Reading Rock SMR
2016,-0.17298358922826948,-0.17298358922826948,-0.17298358922826948,Reading Rock SMR
2017,0.4639348250266017,0.4639348250266017,0.4639348250266017,Reading Rock SMR
2018,0.06580384279620743,0.06580384279620743,0.06580384279620743,Reading Rock SMR
2019,-0.16210790697513416,-0.16210790697513416,-0.16210790697513416,Reading Rock SMR
2020,0.11885179579177335,0.11885179579177335,0.11885179579177335,Reading Rock SMR
2021,-0.06662176863846493,-0.06662176863846493,-0.06662176863846493,Reading Rock SMR
2022,0.17265407475104882,0.17265407475104882,0.17265407475104882,Reading Rock SMR
2023,0.07052633725276249,0.07052633725276249,0.07052633725276249,Reading Rock SMR
2024,0.218909276257802,0.218909276257802,0.218909276257802,Reading Rock SMR
2025,-0.08538631462334703,-0.08538631462334703,-0.08538631462334703,Reading Rock SMR
2026,0.08407263829675504,0.08407263829675504,0.08407263829675504,Reading Rock SMR
2027,0.08002624120647855,0.08002624120647855,0.08002624120647855,Reading Rock SMR
2028,-0.03479108652569972,-0.03479108652569972,-0.03479108652569972,Reading Rock SMR
2029,-0.22790174444867367,-0.22790174444867367,-0.22790174444867367,Reading Rock SMR
2030,-0.1371079764416146,-0.1371079764416146,-0.1371079764416146,Reading Rock SMR
2031,0.2626429813818849,0.2626429813818849,0.2626429813818849,Reading Rock SMR
2032,0.0767772043140692,0.0767772043140692,0.0767772043140692,Reading Rock SMR
2033,0.17472690498211563,0.17472690498211563,0.17472690498211563,Reading Rock SMR
2034,0.1437416946802941,0.1437416946802941,0.1437416946802941,Reading Rock SMR
2035,-0.020359736248181673,-0.020359736248181673,-0.020359736248181673,Reading Rock SMR
2036,0.1029959330777802,0.1029959330777802,0.1029959330777802,Reading Rock SMR
2037,-0.13888110231811882,-0.13888110231811882,-0.13888110231811882,Reading Rock SMR
2038,-0.05486970497104793,-0.05486970497104793,-0.05486970497104793,Reading Rock SMR
2039,0.3443828141872122,0.3443828141872122,0.3443828141872122,Reading Rock SMR
2040,0.03225885102931488,0.03225885102931488,0.03225885102931488,Reading Rock SMR
2041,-0.0034448035105216776,-0.0034448035105216776,-0.0034448035105216776,Reading Rock SMR
2042,0.03827581089379173,0.03827581089379173,0.03827581089379173,Reading Rock SMR
2043,-0.08124881116321961,-0.08124881116321961,-0.08124881116321961,Reading Rock SMR
2044,-0.29938537395954007,-0.29938537395954007,-0.29938537395954007,Reading Rock SMR
2045,-0.038886343723036794,-0.038886343723036794,-0.038886343723036794,Reading Rock SMR
2046,-0.17027886703583117,-0.17027886703583117,-0.17027886703583117,Reading Rock SMR
2047,0.010471841542886277,0.010471841542886277,0.010471841542886277,Reading Rock SMR
2048,-0.024130766887803454,-0.024130766887803454,-0.024130766887803454,Reading Rock SMR
2049,0.17524738260585945,0.17524738260585945,0.17524738260585945,Reading Rock SMR
2050,-0.06220372585281295,-0.06220372585281295,-0.06220372585281295,Reading Rock SMR
2051,0.0697081295139659,0.0697081295139659,0.0697081295139659,Reading Rock SMR
2052,-0.11444739491815098,-0.11444739491815098,-0.11444739491815098,Reading Rock SMR
2053,0.2092680999371345,0.2092680999371345,0.2092680999371345,Reading Rock SMR
2054,0.16320208899446137,0.16320208899446137,0.16320208899446137,Reading Rock SMR
2055,0.269595760374525,0.269595760374525,0.269595760374525,Reading Rock SMR
2056,0.31694908153970025,0.31694908153970025,0.31694908153970025,Reading Rock SMR
